timestamp,flight_id,gate,aircraft_type,weather_condition,baggage_delay_minutes,fuel_trucks_available,staff_availability,runway_congestion,arrival_delay_minutes,taxi_time_minutes,scheduled_turnaround_minutes,passenger_count,peak_hour,delay_probability,actual_turnaround_delay_minutes
2025-01-31 20:33:00,SG209,A29,A320,Fog,13,2,High,High,16,11,64,162,1,0.433,21
2025-01-31 20:38:00,LH109,A28,B737,Fog,10,3,Medium,Medium,23,15,44,190,1,0.308,13
2025-01-31 20:47:00,AF972,A3,A350,Windy,8,4,Medium,Medium,19,19,78,340,1,0.223,6
2025-01-31 20:57:00,BA423,C2,A350,Rain,19,1,Low,High,6,15,90,268,1,0.513,18
2025-01-31 21:08:00,UK935,B6,A320,Clear,9,6,Low,Low,0,15,70,144,0,0.176,12
2025-01-31 21:21:00,IX957,C19,A320,Windy,12,2,High,Medium,5,15,45,183,0,0.225,0
2025-01-31 21:28:00,SG611,C6,A320,Clear,16,0,Medium,High,6,11,45,162,0,0.253,12
2025-01-31 21:43:00,BA250,C22,A320,Clear,9,4,Medium,Low,0,7,66,144,0,0.041,14
2025-01-31 21:50:00,QR390,E28,A321,Windy,6,8,Medium,Low,15,14,72,226,0,0.111,6
2025-01-31 21:58:00,UK864,D18,B737,Clear,11,4,Low,Low,0,10,52,177,0,0.171,0
2025-01-31 22:12:00,AI713,B15,ATR72,Windy,8,3,Low,High,3,15,26,78,0,0.276,11
2025-01-31 22:29:00,EK416,B34,ATR72,Clear,9,5,High,Medium,6,13,37,68,0,0.096,5
2025-01-31 22:46:00,AF805,C27,A321,Clear,11,3,Medium,High,0,17,103,240,0,0.136,5
2025-01-31 22:51:00,6E380,C24,B737,Clear,2,8,Medium,Low,13,12,61,206,0,0.071,0
2025-01-31 23:05:00,QR589,B15,A320,Clear,9,4,Low,Medium,21,13,64,141,0,0.258,12
2025-01-31 23:22:00,SG606,E7,B737,Clear,4,8,Low,Low,2,15,52,205,0,0.17,7
2025-01-31 23:36:00,IX821,D2,A320,Clear,6,4,Medium,Low,5,18,57,178,0,0.069,2
2025-01-31 23:52:00,LH160,B15,B787,Clear,11,3,Low,High,0,19,87,282,0,0.259,1
2025-01-31 23:56:00,EK256,C16,B787,Rain,8,6,Medium,Low,6,5,119,275,0,0.118,0
2025-02-01 00:01:00,SG968,A4,A320,Clear,15,1,Medium,High,16,19,54,185,0,0.293,9
2025-02-01 00:11:00,SG817,C12,A320,Windy,10,6,Low,Low,4,6,48,148,0,0.195,7
2025-02-01 00:21:00,AI986,D26,A321,Clear,3,4,Low,Medium,11,15,90,205,0,0.22,3
2025-02-01 00:31:00,UK977,C14,A320,Rain,7,6,High,Low,13,13,61,153,0,0.15,0
2025-02-01 00:43:00,BA844,D8,B737,Clear,9,6,Medium,Low,0,13,55,202,0,0.052,8
2025-02-01 00:54:00,LH406,E31,A350,Clear,4,6,High,Low,14,6,66,307,0,0.068,9
2025-02-01 00:58:00,UK122,D16,B737,Clear,12,6,Medium,Low,7,10,52,179,0,0.073,4
2025-02-01 01:12:00,AF501,A30,A350,Clear,4,7,Medium,Low,25,9,116,318,0,0.104,12
2025-02-01 01:16:00,EK532,B20,A321,Windy,7,2,Medium,Medium,20,19,93,224,0,0.264,12
2025-02-01 01:31:00,BA456,D10,A320,Clear,8,8,Medium,Low,0,7,61,183,0,0.039,3
2025-02-01 01:37:00,LH500,C33,B737,Storm,12,5,Low,Low,18,17,61,179,0,0.401,12
2025-02-01 01:42:00,6E640,D10,A320,Clear,7,8,Low,Low,6,10,51,161,0,0.179,0
2025-02-01 01:53:00,IX389,B23,B737,Clear,4,6,High,Low,6,10,42,174,0,0.053,5
2025-02-01 02:10:00,SG817,E25,A320,Rain,13,2,Medium,Medium,10,10,53,176,0,0.277,20
2025-02-01 02:20:00,AF503,C16,ATR72,Clear,4,5,High,Medium,0,10,28,76,0,0.063,6
2025-02-01 02:34:00,6E234,E10,B777,Rain,12,8,Medium,Low,10,11,80,352,0,0.149,8
2025-02-01 02:50:00,EK870,D25,A320,Clear,14,8,Medium,Low,0,13,58,149,0,0.063,4
2025-02-01 02:59:00,QR986,E30,B777,Rain,8,3,Medium,Medium,14,15,119,369,0,0.186,10
2025-02-01 03:12:00,AI970,A17,B777,Clear,15,7,Medium,Low,6,10,88,387,0,0.077,1
2025-02-01 03:29:00,IX568,A16,A350,Rain,9,8,Medium,Low,11,10,109,325,0,0.144,5
2025-02-01 03:34:00,UK691,C13,B737,Rain,6,4,High,Low,7,12,63,180,0,0.129,3
2025-02-01 03:52:00,UK552,A31,B737,Clear,9,4,Low,Low,5,9,70,160,0,0.179,16
2025-02-01 04:04:00,BA398,E25,B787,Clear,6,6,Medium,Low,9,8,74,298,0,0.062,0
2025-02-01 04:22:00,UK314,D3,A320,Clear,4,5,Medium,Low,0,10,42,143,0,0.036,10
2025-02-01 04:26:00,SG923,D1,A321,Storm,6,2,Medium,Medium,6,17,85,225,0,0.362,11
2025-02-01 04:33:00,SG852,C24,B737,Clear,6,5,Medium,Low,11,12,41,208,0,0.075,7
2025-02-01 04:40:00,AI470,E7,A321,Clear,10,8,Medium,Low,0,6,112,202,0,0.042,8
2025-02-01 04:58:00,QR204,D15,A321,Clear,3,7,Low,Low,0,7,72,217,0,0.148,3
2025-02-01 05:15:00,UK485,C30,A320,Clear,5,8,Medium,Low,0,7,66,147,0,0.033,3
2025-02-01 05:30:00,LH795,E9,B737,Windy,3,8,Medium,Low,2,4,53,209,0,0.05,13
2025-02-01 05:48:00,UK157,A8,B787,Fog,18,2,Medium,High,11,14,84,229,0,0.376,15
2025-02-01 06:01:00,6E464,D9,A320,Clear,9,5,Medium,Medium,0,5,66,179,1,0.125,1
2025-02-01 06:12:00,BA283,C2,B777,Rain,8,3,Low,High,13,17,74,308,1,0.412,10
2025-02-01 06:20:00,AI220,D13,B737,Windy,7,3,Low,Medium,21,15,52,193,1,0.339,10
2025-02-01 06:24:00,AF765,C17,A350,Clear,24,0,High,High,0,14,69,302,1,0.319,12
2025-02-01 06:42:00,EK707,D20,B737,Clear,8,2,High,High,19,17,40,206,1,0.342,8
2025-02-01 06:47:00,LH252,D14,A350,Windy,11,4,Medium,Medium,8,12,95,270,1,0.186,0
2025-02-01 07:01:00,LH350,E35,ATR72,Fog,9,3,High,High,33,13,25,66,1,0.376,25
2025-02-01 07:19:00,AI221,E29,A350,Rain,11,1,Medium,High,18,18,78,281,1,0.414,20
2025-02-01 07:27:00,SG506,A7,ATR72,Clear,17,3,Low,High,0,15,31,65,1,0.325,4
2025-02-01 07:45:00,BA409,C21,B787,Clear,10,2,Low,Medium,0,7,88,243,1,0.351,12
2025-02-01 07:57:00,QR276,C32,B777,Clear,6,2,High,High,7,13,67,303,1,0.297,6
2025-02-01 08:10:00,LH894,A15,A320,Fog,5,3,Medium,High,29,12,70,181,1,0.354,11
2025-02-01 08:24:00,6E896,E16,A320,Rain,7,1,High,High,5,22,70,171,1,0.376,16
2025-02-01 08:28:00,BA985,C9,A350,Rain,12,2,High,High,11,15,117,343,1,0.391,15
2025-02-01 08:34:00,LH381,D7,A320,Clear,17,3,Medium,High,2,17,60,147,1,0.215,10
2025-02-01 08:52:00,BA476,E26,B787,Clear,13,1,Low,High,0,15,98,262,1,0.417,20
2025-02-01 09:09:00,AI222,D10,A320,Clear,18,0,Medium,High,0,16,64,145,1,0.309,7
2025-02-01 09:18:00,6E184,C21,A320,Clear,18,0,Low,High,1,23,48,146,1,0.445,19
2025-02-01 09:22:00,6E600,B4,B777,Clear,14,5,Medium,Medium,0,13,115,351,1,0.15,9
2025-02-01 09:29:00,AF330,C2,B737,Clear,10,2,Medium,High,5,20,45,196,1,0.313,10
2025-02-01 09:42:00,AI700,E12,B787,Clear,6,3,Low,Medium,19,9,83,309,1,0.299,12
2025-02-01 09:48:00,QR686,D4,A320,Fog,12,2,Low,High,8,19,67,183,1,0.543,20
2025-02-01 10:04:00,BA380,A4,B737,Rain,8,5,Medium,Low,0,12,46,184,0,0.114,0
2025-02-01 10:21:00,6E913,A8,B737,Clear,0,5,Medium,Low,20,12,62,186,0,0.087,4
2025-02-01 10:36:00,QR285,A6,B737,Clear,19,1,Medium,High,6,14,63,184,0,0.265,9
2025-02-01 10:53:00,LH595,C28,B737,Clear,4,8,Medium,Low,0,7,62,204,0,0.03,0
2025-02-01 11:03:00,LH405,A27,B737,Rain,13,5,Medium,Medium,14,11,43,190,0,0.19,1
2025-02-01 11:21:00,QR228,A30,A321,Rain,5,5,High,Low,0,11,104,188,0,0.106,9
2025-02-01 11:26:00,6E433,B17,A320,Rain,16,8,Low,Low,3,13,57,161,0,0.262,6
2025-02-01 11:34:00,6E830,C33,A350,Rain,2,5,Low,Low,3,11,120,273,0,0.228,3
2025-02-01 11:40:00,AF289,A9,A320,Clear,4,5,High,Low,1,8,47,146,0,0.035,0
2025-02-01 11:53:00,LH932,A15,B737,Clear,0,8,Medium,Low,5,11,58,179,0,0.043,0
2025-02-01 12:00:00,AI503,A4,A320,Clear,11,2,High,Medium,16,13,44,162,0,0.228,17
2025-02-01 12:13:00,AF937,E33,B737,Clear,23,1,Medium,High,25,13,49,171,0,0.325,5
2025-02-01 12:30:00,AF902,B13,B737,Rain,5,4,High,Low,13,15,57,205,0,0.149,9
2025-02-01 12:47:00,AF600,E20,A320,Clear,2,8,High,Low,0,10,67,167,0,0.031,0
2025-02-01 12:57:00,6E631,D4,ATR72,Clear,7,7,Medium,Low,0,5,34,68,0,0.033,0
2025-02-01 13:11:00,QR651,E26,A320,Clear,11,2,Low,Medium,8,13,56,171,0,0.326,18
2025-02-01 13:29:00,6E871,D9,B737,Storm,10,7,High,Low,24,10,42,165,0,0.281,12
2025-02-01 13:41:00,SG774,B14,B787,Clear,6,5,High,Low,0,14,79,243,0,0.047,4
2025-02-01 13:50:00,6E285,A4,ATR72,Windy,2,8,High,Low,18,9,25,68,0,0.102,3
2025-02-01 14:00:00,QR811,C17,B737,Clear,19,1,Low,High,6,21,40,185,0,0.397,13
2025-02-01 14:16:00,UK105,E8,A320,Clear,13,5,High,Low,0,14,49,152,0,0.063,0
2025-02-01 14:31:00,AF557,D30,A321,Clear,2,8,Low,Low,7,9,71,194,0,0.169,6
2025-02-01 14:37:00,EK225,B27,B787,Rain,15,0,Medium,High,2,13,112,264,0,0.309,13
2025-02-01 14:53:00,AI231,C21,A320,Clear,7,3,Medium,Medium,15,12,53,181,0,0.115,8
2025-02-01 15:08:00,QR311,D5,A321,Rain,11,3,Medium,Medium,7,7,103,220,0,0.158,13
2025-02-01 15:23:00,UK189,E9,ATR72,Clear,3,5,Medium,Low,1,10,27,62,0,0.036,1
2025-02-01 15:28:00,AF362,B5,ATR72,Clear,18,0,Medium,High,5,16,25,70,0,0.263,16
2025-02-01 15:40:00,AI186,E9,A320,Fog,12,2,Low,Medium,9,9,50,168,0,0.423,11
2025-02-01 15:55:00,6E618,B2,ATR72,Clear,9,2,Medium,Medium,0,13,32,63,0,0.179,6
2025-02-01 16:04:00,IX472,D14,B737,Windy,0,2,High,Medium,0,4,41,193,0,0.165,4
2025-02-01 16:08:00,AF275,A34,A321,Rain,14,3,Low,Medium,0,9,74,196,0,0.269,9
2025-02-01 16:13:00,LH773,D19,B737,Clear,2,5,Medium,Low,0,12,43,161,0,0.035,0
2025-02-01 16:23:00,AI354,A31,A320,Rain,1,5,Medium,Low,0,17,51,178,0,0.108,11
2025-02-01 16:30:00,IX147,D5,A320,Clear,8,2,Medium,Medium,5,11,69,143,0,0.187,10
2025-02-01 16:47:00,AF901,B2,B737,Clear,3,4,Medium,Low,0,12,42,195,0,0.037,10
2025-02-01 16:52:00,IX774,B13,B777,Clear,9,4,Medium,Low,14,9,89,307,0,0.084,0
2025-02-01 17:01:00,AF555,D17,ATR72,Rain,2,5,Low,Medium,12,14,40,71,1,0.345,11
2025-02-01 17:14:00,UK690,A28,B787,Clear,11,3,High,High,14,19,111,232,1,0.239,17
2025-02-01 17:30:00,BA811,E16,B737,Rain,6,5,Medium,Medium,6,16,51,170,1,0.221,8
2025-02-01 17:43:00,EK635,D33,B737,Fog,12,3,Medium,High,11,17,64,160,1,0.328,19
2025-02-01 17:56:00,EK720,B21,A321,Windy,14,0,Medium,High,13,18,116,213,1,0.363,9
2025-02-01 18:06:00,AF622,E5,ATR72,Windy,6,2,Medium,Medium,3,9,37,60,1,0.256,7
2025-02-01 18:22:00,SG804,D30,ATR72,Clear,21,0,Medium,High,4,14,34,60,1,0.324,24
2025-02-01 18:31:00,6E778,D18,B737,Clear,6,5,Medium,Medium,0,16,52,180,1,0.138,9
2025-02-01 18:35:00,AI342,A16,A320,Clear,9,5,Medium,Medium,11,14,62,164,1,0.172,0
2025-02-01 18:49:00,AI292,B15,B787,Windy,0,2,Medium,Medium,2,16,115,259,1,0.252,7
2025-02-01 18:57:00,UK406,E5,A321,Storm,11,2,Medium,Medium,24,8,80,181,1,0.467,16
2025-02-01 19:13:00,SG237,E15,A320,Fog,16,0,Medium,High,9,16,47,176,1,0.429,19
2025-02-01 19:24:00,QR665,B22,B737,Rain,10,4,High,Medium,20,14,61,196,1,0.265,4
2025-02-01 19:35:00,SG705,B35,A320,Fog,13,1,Low,High,15,21,67,163,1,0.568,19
2025-02-01 19:42:00,EK384,B26,A321,Clear,3,4,Low,Medium,8,10,104,234,1,0.263,2
2025-02-01 19:51:00,UK846,D7,B737,Windy,15,3,Medium,High,15,15,67,164,1,0.265,13
2025-02-01 20:03:00,QR532,B25,B787,Fog,12,2,High,Medium,22,11,86,242,1,0.403,9
2025-02-01 20:13:00,6E663,E16,A350,Clear,11,2,High,High,11,19,79,274,1,0.33,7
2025-02-01 20:23:00,IX366,D17,B737,Storm,23,0,Medium,High,14,20,49,200,1,0.532,30
2025-02-01 20:29:00,LH765,E21,B737,Clear,15,1,High,High,0,14,57,199,1,0.299,10
2025-02-01 20:43:00,UK509,B12,B777,Windy,14,4,Medium,Medium,0,7,70,363,1,0.161,8
2025-02-01 20:56:00,BA185,C12,A320,Rain,17,2,High,High,27,13,42,151,1,0.443,16
2025-02-01 21:10:00,IX792,E27,ATR72,Fog,11,5,Medium,Low,16,10,25,77,0,0.195,12
2025-02-01 21:20:00,LH811,C17,A320,Clear,4,4,Medium,Low,11,7,50,153,0,0.061,0
2025-02-01 21:25:00,UK648,C34,A320,Rain,5,8,Medium,Low,0,11,40,162,0,0.106,0
2025-02-01 21:41:00,SG172,C16,B737,Windy,8,8,Medium,Low,8,10,66,166,0,0.089,6
2025-02-01 21:54:00,IX748,D35,B737,Clear,7,4,Medium,Low,2,16,43,203,0,0.059,4
2025-02-01 22:02:00,SG831,D33,B737,Rain,13,5,Medium,Medium,20,15,68,169,0,0.214,20
2025-02-01 22:18:00,EK677,A8,ATR72,Windy,7,6,Medium,Low,7,8,33,71,0,0.08,1
2025-02-01 22:25:00,AF719,A20,B737,Windy,4,7,Medium,Low,12,8,69,196,0,0.088,3
2025-02-01 22:40:00,UK529,B15,A320,Clear,9,8,Low,Low,6,8,55,151,0,0.18,11
2025-02-01 22:45:00,UK423,A28,B737,Clear,9,3,High,Medium,0,10,53,188,0,0.074,11
2025-02-01 22:50:00,LH488,C2,B737,Windy,12,5,High,Low,11,13,48,205,0,0.112,0
2025-02-01 22:58:00,AI718,E34,A320,Clear,5,6,High,Low,14,12,64,151,0,0.081,3
2025-02-01 23:04:00,SG179,A21,A320,Clear,9,4,Medium,Medium,14,16,44,172,0,0.124,8
2025-02-01 23:14:00,IX227,E32,ATR72,Storm,7,7,Medium,Low,20,12,40,64,0,0.267,4
2025-02-01 23:29:00,AF212,D6,B787,Clear,3,8,Medium,Low,0,14,97,276,0,0.041,0
2025-02-01 23:45:00,AF516,C21,B787,Rain,8,6,Low,Low,11,19,117,223,0,0.278,13
2025-02-01 23:59:00,6E437,C4,B737,Clear,2,2,Medium,Medium,14,12,65,199,0,0.201,6
2025-02-02 00:05:00,6E471,D11,A320,Clear,7,2,Medium,Medium,6,13,58,142,0,0.192,3
2025-02-02 00:20:00,EK896,D34,A321,Clear,4,4,High,Low,5,4,115,239,0,0.039,0
2025-02-02 00:30:00,IX249,D4,B737,Clear,13,5,Low,Low,7,9,53,194,0,0.193,0
2025-02-02 00:39:00,SG380,B23,A350,Windy,6,4,High,Low,15,18,119,265,0,0.119,16
2025-02-02 00:48:00,AI200,E7,A320,Windy,6,5,Medium,Medium,3,8,70,159,0,0.094,0
2025-02-02 00:53:00,LH327,B2,ATR72,Clear,9,5,Medium,Medium,2,19,28,69,0,0.096,0
2025-02-02 00:58:00,LH207,C25,B737,Clear,6,5,Low,Low,0,11,50,166,0,0.162,0
2025-02-02 01:02:00,6E279,B30,A320,Clear,11,4,Medium,Low,2,6,55,162,0,0.05,0
2025-02-02 01:10:00,AF845,B8,A320,Clear,6,4,High,Medium,6,14,47,183,0,0.091,0
2025-02-02 01:21:00,IX702,D12,ATR72,Clear,13,4,Medium,Medium,0,4,35,65,0,0.072,4
2025-02-02 01:30:00,BA197,D26,B737,Fog,15,4,Medium,Medium,26,9,50,197,0,0.257,7
2025-02-02 01:46:00,AF457,A14,B787,Windy,12,5,Medium,Medium,2,13,112,286,0,0.113,0
2025-02-02 01:54:00,QR986,B13,B777,Windy,5,5,Low,Medium,0,16,113,321,0,0.218,8
2025-02-02 01:59:00,IX664,C33,B737,Clear,12,4,Medium,Low,9,15,69,166,0,0.088,8
2025-02-02 02:05:00,IX722,C5,A321,Fog,10,6,Medium,Low,14,19,120,211,0,0.203,8
2025-02-02 02:10:00,6E149,E1,ATR72,Windy,0,4,Medium,Low,9,7,28,66,0,0.069,8
2025-02-02 02:16:00,UK425,B21,B737,Rain,12,2,Medium,Medium,10,10,44,198,0,0.274,11
2025-02-02 02:26:00,LH285,C32,A320,Clear,4,7,Low,Low,11,12,57,149,0,0.19,25
2025-02-02 02:37:00,EK925,D15,B737,Storm,5,7,High,Low,20,10,64,199,0,0.259,9
2025-02-02 02:49:00,AF664,D13,A321,Rain,11,7,High,Low,9,16,69,238,0,0.153,9
2025-02-02 03:01:00,QR970,E23,A320,Rain,5,7,Low,Low,6,13,68,161,0,0.246,10
2025-02-02 03:13:00,LH588,D21,ATR72,Clear,10,4,Medium,Medium,0,13,39,74,0,0.081,0
2025-02-02 03:23:00,QR230,C5,A320,Clear,12,4,Low,Low,10,10,69,182,0,0.201,6
2025-02-02 03:28:00,IX109,E10,ATR72,Clear,7,4,High,Low,4,7,40,77,0,0.048,0
2025-02-02 03:32:00,AF830,C29,A320,Clear,6,2,High,Medium,3,10,50,164,0,0.176,11
2025-02-02 03:37:00,UK773,C6,B777,Rain,6,7,High,Low,27,9,116,357,0,0.18,8
2025-02-02 03:46:00,UK246,A5,A321,Clear,8,4,Medium,Medium,8,16,71,240,0,0.105,7
2025-02-02 03:58:00,LH681,D14,B737,Clear,1,4,Medium,Medium,8,10,44,167,0,0.079,1
2025-02-02 04:03:00,IX154,D30,B787,Clear,17,0,Medium,High,0,20,79,305,0,0.254,8
2025-02-02 04:16:00,EK824,A14,B777,Clear,18,2,Medium,Medium,5,18,102,370,0,0.222,16
2025-02-02 04:29:00,SG794,E28,B737,Clear,4,5,Medium,Low,0,11,51,164,0,0.038,0
2025-02-02 04:45:00,QR528,B23,A350,Rain,13,6,Low,Low,10,9,113,293,0,0.268,2
2025-02-02 04:54:00,BA287,D30,A320,Windy,8,4,Medium,Low,0,12,58,155,0,0.07,6
2025-02-02 05:11:00,BA462,D7,A320,Clear,4,7,Medium,Low,12,9,55,163,0,0.068,0
2025-02-02 05:21:00,BA614,A11,A321,Clear,13,8,High,Low,0,12,97,189,0,0.059,4
2025-02-02 05:25:00,IX382,C19,B737,Clear,8,6,Medium,Low,7,7,43,175,0,0.059,12
2025-02-02 05:33:00,LH633,B14,B737,Clear,13,2,High,Medium,8,9,50,191,0,0.203,2
2025-02-02 05:43:00,SG412,B2,A320,Windy,9,7,High,Low,0,11,51,152,0,0.071,0
2025-02-02 05:53:00,6E412,A35,A320,Rain,3,8,High,Low,0,11,48,165,0,0.101,10
2025-02-02 06:09:00,LH889,A24,B737,Rain,11,4,High,Medium,15,13,44,162,1,0.252,14
2025-02-02 06:14:00,EK965,D16,A320,Rain,16,3,High,High,0,19,52,162,1,0.276,15
2025-02-02 06:29:00,6E749,A33,B737,Clear,13,0,Medium,High,0,17,67,163,1,0.3,13
2025-02-02 06:47:00,6E178,B11,B737,Fog,8,2,Medium,Medium,17,16,70,190,1,0.389,29
2025-02-02 06:59:00,SG195,C9,B737,Rain,15,2,Medium,High,14,14,60,202,1,0.404,13
2025-02-02 07:17:00,UK689,E30,A350,Fog,9,3,Medium,Medium,25,15,67,340,1,0.312,24
2025-02-02 07:24:00,AI186,B11,B787,Clear,4,5,High,Medium,0,16,113,316,1,0.134,14
2025-02-02 07:37:00,IX667,A3,A321,Fog,15,3,Medium,High,0,14,107,233,1,0.298,13
2025-02-02 07:49:00,BA927,D34,B737,Rain,11,1,Medium,High,13,22,65,197,1,0.407,24
2025-02-02 07:55:00,AI534,E13,B737,Rain,13,4,Medium,Medium,11,11,59,166,1,0.241,14
2025-02-02 08:09:00,AF848,A11,A320,Clear,10,3,High,Medium,5,8,54,173,1,0.146,1
2025-02-02 08:19:00,UK591,D15,ATR72,Rain,13,5,Low,Medium,3,13,30,62,1,0.342,16
2025-02-02 08:25:00,BA627,D23,A320,Fog,16,3,Medium,High,20,19,47,182,1,0.365,10
2025-02-02 08:31:00,AF814,C35,A321,Windy,9,1,Medium,High,0,19,111,221,1,0.317,5
2025-02-02 08:39:00,6E515,C10,B737,Windy,10,3,Low,High,0,11,52,180,1,0.325,6
2025-02-02 08:47:00,AI731,B1,B787,Fog,19,3,Low,High,10,11,66,287,1,0.45,14
2025-02-02 08:55:00,SG951,D9,A320,Clear,17,0,Medium,High,0,20,44,176,1,0.314,3
2025-02-02 09:06:00,AI831,A5,A320,Windy,13,1,High,High,4,15,49,176,1,0.33,12
2025-02-02 09:12:00,LH819,E29,B777,Clear,18,3,Low,High,4,15,115,389,1,0.339,16
2025-02-02 09:17:00,AF867,A19,A320,Fog,15,0,Medium,High,10,17,49,174,1,0.432,12
2025-02-02 09:23:00,EK350,B35,A321,Clear,11,3,High,High,11,18,92,213,1,0.228,13
2025-02-02 09:33:00,AF800,D17,B737,Clear,17,3,High,High,0,20,64,185,1,0.214,6
2025-02-02 09:41:00,QR143,A28,B737,Windy,18,0,High,High,6,18,63,208,1,0.352,16
2025-02-02 09:51:00,QR559,B32,ATR72,Rain,18,2,Medium,High,0,12,36,77,1,0.368,18
2025-02-02 09:59:00,UK790,E28,ATR72,Windy,11,2,High,Medium,1,14,33,66,1,0.27,2
2025-02-02 10:10:00,AF330,B26,A320,Fog,20,6,Low,Low,26,12,53,158,0,0.366,15
2025-02-02 10:26:00,UK176,C5,B737,Fog,12,3,High,High,5,16,64,180,0,0.249,4
2025-02-02 10:31:00,EK959,B21,B737,Clear,3,5,Medium,Low,0,11,54,168,0,0.035,0
2025-02-02 10:40:00,UK626,C22,A320,Clear,12,4,Medium,Medium,8,13,54,168,0,0.108,20
2025-02-02 10:48:00,EK152,A2,B737,Clear,10,7,Medium,Low,0,12,44,208,0,0.053,1
2025-02-02 10:55:00,LH607,A24,A350,Clear,1,4,Low,Low,0,12,67,275,0,0.153,10
2025-02-02 11:10:00,LH274,A3,ATR72,Windy,2,8,High,Low,15,11,36,69,0,0.097,11
2025-02-02 11:24:00,EK215,E8,A321,Fog,11,7,Medium,Low,14,15,69,240,0,0.198,1
2025-02-02 11:35:00,EK795,E20,B737,Rain,16,7,Medium,Low,5,10,54,200,0,0.142,2
2025-02-02 11:48:00,SG951,E17,A320,Clear,5,4,Low,Low,28,9,43,167,0,0.235,14
2025-02-02 12:01:00,AF971,B9,A320,Clear,9,3,Medium,Medium,12,11,40,165,0,0.109,5
2025-02-02 12:08:00,6E397,D12,B737,Windy,17,1,High,High,1,25,54,187,0,0.288,15
2025-02-02 12:19:00,IX594,B4,B787,Windy,6,4,High,Low,1,11,78,268,0,0.067,0
2025-02-02 12:24:00,IX371,A14,A350,Clear,14,4,High,Low,8,10,68,260,0,0.08,9
2025-02-02 12:30:00,SG102,D1,B737,Fog,4,5,Medium,Low,6,10,66,191,0,0.152,6
2025-02-02 12:38:00,QR503,D9,B737,Fog,9,7,Low,Low,3,9,56,161,0,0.272,0
2025-02-02 12:42:00,SG412,B16,A320,Clear,2,6,Medium,Low,10,13,54,171,0,0.065,0
2025-02-02 12:52:00,AF945,C3,B737,Fog,5,7,Medium,Low,16,14,43,166,0,0.189,16
2025-02-02 13:01:00,AI574,B34,A321,Clear,7,8,Low,Low,2,6,88,200,0,0.161,7
2025-02-02 13:18:00,QR968,B1,A320,Rain,15,8,High,Low,22,11,52,175,0,0.189,9
2025-02-02 13:31:00,BA158,B18,B737,Clear,4,8,Medium,Low,2,11,65,190,0,0.043,2
2025-02-02 13:41:00,EK106,B18,B737,Clear,14,3,Medium,Medium,12,14,48,199,0,0.126,0
2025-02-02 13:57:00,QR571,B30,A320,Fog,3,7,Medium,Low,8,11,64,164,0,0.157,0
2025-02-02 14:14:00,EK405,C14,B787,Clear,9,2,Medium,Medium,16,15,106,259,0,0.228,7
2025-02-02 14:23:00,EK209,E8,ATR72,Rain,12,2,Medium,High,18,18,40,75,0,0.356,12
2025-02-02 14:34:00,AI458,D10,A320,Clear,12,0,Medium,High,5,16,57,158,0,0.25,14
2025-02-02 14:43:00,UK511,E2,ATR72,Clear,19,0,Medium,High,0,13,32,61,0,0.246,17
2025-02-02 14:53:00,EK109,E8,A350,Clear,7,8,Low,Low,0,13,95,317,0,0.168,8
2025-02-02 15:10:00,6E541,D26,B737,Clear,15,6,High,Low,3,14,61,162,0,0.076,0
2025-02-02 15:27:00,BA302,B8,A320,Windy,12,5,High,Low,14,15,63,152,0,0.124,11
2025-02-02 15:44:00,6E641,D28,B737,Clear,9,2,Medium,Medium,0,11,41,165,0,0.176,0
2025-02-02 15:58:00,AF257,E25,A321,Windy,6,5,Low,Medium,10,13,78,199,0,0.243,8
2025-02-02 16:11:00,LH226,E31,A350,Windy,6,4,Medium,Medium,0,13,71,325,0,0.095,6
2025-02-02 16:17:00,BA107,C1,A321,Rain,3,6,Medium,Low,7,15,96,227,0,0.128,12
2025-02-02 16:25:00,UK887,B14,A321,Clear,4,4,High,Medium,4,17,85,237,0,0.087,2
2025-02-02 16:34:00,IX331,A17,B777,Fog,5,4,High,Low,24,13,84,373,0,0.21,14
2025-02-02 16:47:00,BA504,C18,A320,Clear,5,7,High,Low,10,15,47,174,0,0.075,2
2025-02-02 17:02:00,EK406,C5,A320,Clear,13,3,Low,High,14,23,56,151,1,0.37,27
2025-02-02 17:09:00,EK538,A25,B737,Clear,8,5,High,Medium,2,10,40,201,1,0.137,6
2025-02-02 17:20:00,UK649,A28,B777,Clear,10,2,Medium,High,0,19,114,340,1,0.297,14
2025-02-02 17:29:00,IX211,D17,A320,Clear,2,2,High,Medium,17,9,45,143,1,0.264,4
2025-02-02 17:35:00,BA772,E30,ATR72,Windy,10,1,Medium,High,2,14,39,77,1,0.316,7
2025-02-02 17:45:00,BA265,A2,A320,Clear,5,3,Medium,High,6,17,49,141,1,0.199,21
2025-02-02 17:54:00,UK462,E19,A321,Clear,16,2,Medium,High,1,13,117,183,1,0.302,11
2025-02-02 18:02:00,LH105,C22,A320,Rain,16,3,Low,High,8,17,42,159,1,0.415,27
2025-02-02 18:17:00,EK991,E2,B737,Clear,13,1,Medium,High,0,19,66,184,1,0.304,14
2025-02-02 18:32:00,SG213,A22,B777,Clear,3,2,High,Medium,8,10,84,324,1,0.243,12
2025-02-02 18:46:00,SG391,A32,A321,Clear,22,0,Low,High,3,20,97,202,1,0.454,10
